"taxonUUID","taxonRank","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","simple_name","is_endemic","alien_type","new_iucn","new_redlistTW","new_protected","comparison_IUCN","comparison_name"
"6c26cab2-cb8a-4d41-9c81-bd55e3dc1d8d","infraspecies","t0087296","Pleurosigma lognum inflata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pleurosigma lognum var. inflata","","native","","","",TRUE,FALSE
"06b6b755-74a3-4cc5-b9af-26d97237d489","infraspecies","t0087306","Stauroneis anceps javanica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Stauroneis anceps var. javanica","","native","","","",TRUE,FALSE
"4f8aabf5-5c2c-45f9-8cd2-79d7e6101f5c","infraspecies","t0087307","Stauroneis distinguenda ventricosa","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Stauroneis distinguenda var. ventricosa","","native","","","",TRUE,FALSE
"7a42c8c3-dd4d-440e-a4c8-3aa96357d06f","infraspecies","t0087620","Stauroneis phoenicenteron gracilis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Stauroneis phoenicenteron fo. gracilis","","native","","","",TRUE,FALSE
"4e71412c-d387-4a42-8941-42ac01ddcf4a","infraspecies","t0087308","Stauroneis phoenicenteron brunii","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Stauroneis phoenicenteron var. brunii","","native","","","",TRUE,FALSE
"a472744d-515f-4433-9ce9-eb6ecda06227","infraspecies","t0087305","Stauroneis alabamae angulata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Stauroneis alabamae var. angulata","","native","","","",TRUE,FALSE
"ecb2e700-bc86-4644-af9d-a349b785fd5c","infraspecies","t0087326","Trachyneis aspera angusta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Trachyneis aspera var. angusta","","native","","","",TRUE,FALSE
"2b9955b7-87dc-410e-8220-3040cf4f0186","infraspecies","t0059973","Trachyneis aspera contermina","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Trachyneis aspera var. contermina","","native","","","",TRUE,FALSE
"c37d8633-34f2-4498-9555-2049b1fd8b1c","infraspecies","t0060501","Trachyneis aspera oblonga","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Trachyneis aspera var. oblonga","","native","","","",TRUE,FALSE
"9f7975c7-f680-432b-a475-4cb2ec772906","infraspecies","t0087327","Trachyneis aspera perobliqua","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Trachyneis aspera var. perobliqua","","native","","","",TRUE,FALSE
"66966893-c30e-4e90-8a77-ef0463aef51e","infraspecies","t0087328","Trachyneis aspera producta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Trachyneis aspera var. producta","","native","","","",TRUE,FALSE
"dafffd23-344e-4409-9032-1ba9cea06af2","infraspecies","t0058416","Trachyneis aspera pulchella","Chromista","Bacillariophyceae","native","","","","","","","species","Trachyneis aspera","","native","","","",TRUE,FALSE
"e08dc36d-6763-4514-9161-4cab1e4ecaec","infraspecies","t0060074","Trachyneis aspera residua","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Trachyneis aspera var. residua","","native","","","",TRUE,FALSE
"816ecdcf-a824-47d2-ac5b-47625f8aaef2","infraspecies","t0087329","Trachyneis aspera unilatera","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Trachyneis aspera var. unilatera","","native","","","",TRUE,FALSE
"0897a169-5ddc-49da-a97a-20df02e72d50","infraspecies","t0087330","Trachyneis aspera vulgaris","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Trachyneis aspera var. vulgaris","","native","","","",TRUE,FALSE
"292612dd-9f59-4825-a92a-3222fc9e9c53","infraspecies","t0087331","Trachyneis velata oblonga","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Trachyneis velata var. oblonga","","native","","","",TRUE,FALSE
"7d0d5acc-1735-4cf9-9576-bdcdf99103a1","infraspecies","t0087333","Tropidoneis lepidoptera javanica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Tropidoneis lepidoptera var. javanica","","native","","","",TRUE,FALSE
"9c8268ec-69c1-40f8-b1f0-ab9b46a76689","infraspecies","t0087193","Gomphonema acuminatum sinica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema acuminatum var. sinica","","native","","","",TRUE,FALSE
"df18e025-131e-411f-a184-c7a833627556","infraspecies","t0087195","Gomphonema augur gautieri","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema augur var. gautieri","","native","","","",TRUE,FALSE
"77881786-ed4d-4a07-8e70-44d7b55877fc","infraspecies","t0087196","Gomphonema augur sinica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema augur var. sinica","","native","","","",TRUE,FALSE
"491e7c44-cf87-42d1-8bb8-2120e33cbbfe","infraspecies","t0087614","Gomphonema gracile turris","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema gracile fo. turris","","native","","","",TRUE,FALSE
"0c50be46-9992-4329-b84f-8d0bf37ce04c","infraspecies","t0087198","Gomphonema lanceolatum capitata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema lanceolatum var. capitata","","native","","","",TRUE,FALSE
"3ee3525e-6827-4e90-8db8-c73d59db8f3c","infraspecies","t0087197","Gomphonema subclavatum mexicanum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema subclavatum var. mexicanum","","native","","","",TRUE,FALSE
"ce03cb57-cc19-421e-a8e1-424a7f9de9b5","infraspecies","t0059803","Gomphonema truncatum capitatum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema constrictum var. capitatum","","native","","","",TRUE,FALSE
"24d80ce3-edb9-4c92-bbef-c777555f1043","infraspecies","t0087119","Gomphonema angustatum obtusatum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema angustatum var. obtusatum","","native","","","",TRUE,FALSE
"fd273a72-9730-40e1-ae64-2cb059df1d09","infraspecies","t0087194","Gomphonema angustatum producta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema angustatum var. producta","","native","","","",TRUE,FALSE
"93382d6f-771d-4a22-b1d9-d8241844f1da","infraspecies","t0059803","Gomphonema constrictum capitatum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema constrictum var. capitatum","","native","","","",TRUE,FALSE
"589a584f-7eba-406e-84c6-98408987f002","infraspecies","t0087610","Gomphonema constrictum parva","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema constrictum fo. parva","","native","","","",TRUE,FALSE
"95c74273-72c3-4e30-9547-43d3c31c56d1","infraspecies","t0087199","Gomphonema oxycephalum puiggarianum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema oxycephalum var. puiggarianum","","native","","","",TRUE,FALSE
"9ef44d36-fb1e-44c9-a14d-dd8066636c32","infraspecies","t0087334","Plagiotropis lepidoptera proboscidea","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Plagiotropis lepidoptera var. proboscidea","","native","","","",TRUE,FALSE
"b9cabd6d-f17c-41ba-8620-22c29d168c15","infraspecies","t0101133","Diatoma hiemale hiemale","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diatoma hiemale var. hiemale","","native","","","",TRUE,FALSE
"22b0dce5-0068-4122-8dd0-96e469571a41","infraspecies","t0059766","Diatoma hyemalis mesodon","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diatoma hyemalis var. mesodon","","native","","","",TRUE,FALSE
"c4eec211-8b6d-460a-8f6e-8ead71e62b9d","infraspecies","t0087170","Diatoma vulgare breve","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diatoma vulgare var. breve","","native","","","",TRUE,FALSE
"81f7bfe0-02bc-4657-a510-988ab395b6af","infraspecies","t0087171","Diatoma vulgare vulgare","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diatoma vulgare var. vulgare","","native","","","",TRUE,FALSE
"c57324bf-9a29-452a-b0a0-817ec905e490","infraspecies","t0087186","Fragilaria crotonensis oregona","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Fragilaria crotonensis var. oregona","","native","","","",TRUE,FALSE
"07bbc4c1-76b8-417d-bf1d-c9a05b8ef44d","infraspecies","t0087187","Fragilaria crotonensis prolongata","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Fragilaria crotonensis var. prolongata","","native","","","",TRUE,FALSE
"8dd64a7c-29ff-4d2e-8aa8-c5924d454328","infraspecies","t0087188","Fragilaria crotonensis venter","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Fragilaria crotonensis var. venter","","native","","","",TRUE,FALSE
"2a00a4c6-fda5-45eb-aed9-37db57a0921f","infraspecies","t0087189","Fragilaria longissima protenta","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Fragilaria longissima var. protenta","","native","","","",TRUE,FALSE
"caed9e15-4cb7-4c20-b23e-0de8c8868bba","infraspecies","t0060361","Licmophora ehrenbergii ovata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Licmophora ehrenbergii var. ovata","","native","","","",TRUE,FALSE
"bd66edca-1a61-4d91-8234-6b7870e02522","infraspecies","t0060321","Plagiogramma pulchellum pygmaea","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Plagiogramma pulchellum var. pygmaea","","native","","","",TRUE,FALSE
"6a3fbe24-7b49-4039-9c54-33aaae2185a7","infraspecies","t0087299","Rhaphoneis surirella australis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Rhaphoneis surirella var. australis","","native","","","",TRUE,FALSE
"2f533c45-61e6-471a-87c3-b7053aabae28","infraspecies","t0087298","Rhaphoneis amphiceros tetragona","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Rhaphoneis amphiceros var. tetragona","","native","","","",TRUE,FALSE
"6e70de45-cdba-4460-8515-ab2d0c4b4f4d","infraspecies","t0087176","Synedra fasciculata truncata","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra fasciculata var. truncata","","native","","","",TRUE,FALSE
"da8ad3d8-55ab-4e8d-9e3c-22703fb8e4c2","infraspecies","t0087318","Synedra robusta sinica","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra robusta var. sinica","","native","","","",TRUE,FALSE
"265baa3f-29b8-467f-8ec5-4355808409bd","infraspecies","t0060555","Synedra tabulata parva","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra tabulata var. parva","","native","","","",TRUE,FALSE
"91a14f3a-14c8-48c0-ab87-0b6152684d74","infraspecies","t0060539","Synedra ulna amphirhynchus","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra ulna var. amphirhynchus","","native","","","",TRUE,FALSE
"7ccf0359-e1d0-4b84-9009-48ebe6ec4892","infraspecies","t0087320","Synedra ulna contracta","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra ulna var. contracta","","native","","","",TRUE,FALSE
"367c5db0-93f1-4654-8f85-3ecfd6fe6ff2","infraspecies","t0087321","Synedra ulna danica","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra ulna var. danica","","native","","","",TRUE,FALSE
"dfaed504-78c4-451d-9a1c-073a73c0b2d2","infraspecies","t0087322","Synedra ulna impress","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra ulna var. impress","","native","","","",TRUE,FALSE
"4c3c8d70-5a00-478f-84f4-a47275c40f1c","infraspecies","t0060557","Synedra ulna ramesi","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra ulna var. ramesi","","native","","","",TRUE,FALSE
"09f07781-6d08-4d69-bdc2-fa0e4b975790","infraspecies","t0087323","Synedra undulata curvata","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra undulata var. curvata","","native","","","",TRUE,FALSE
"2d0550f8-a5d7-41f2-8083-38880510ecfc","infraspecies","t0086550","Synedra rumpen familaris","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra rumpens var. familaris","","","","","",TRUE,FALSE
"9b987261-41d3-4a86-a153-3381cb522c36","infraspecies","t0086551","Synedra rumpen meneghiniana","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra rumpens var. meneghiniana","","","","","",TRUE,FALSE
"ee10bc38-faa7-4c8d-8ba8-411d2d52879a","infraspecies","t0086552","Synedra rumpen rumpens","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra rumpens var. rumpens","","","","","",TRUE,FALSE
"c0bed344-6b46-4786-88d2-b2dfe3f7437e","infraspecies","t0087319","Synedra socia socia","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra socia var. socia","","native","","","",TRUE,FALSE
"48b089c8-8755-4c97-9298-1d2e07861d56","infraspecies","t0060200","Cylindrotheca closterium californica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Cylindrotheca closterium var. californica","","native","","","",TRUE,FALSE
"b960b409-6c6b-4480-b3ee-c5a63dde95cc","infraspecies","t0087205","Hantzschia amphioxys capitata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Hantzschia amphioxys var. capitata","","native","","","",TRUE,FALSE
"b9e6ccd6-5fe4-4941-80d5-c0ac1cc9f2ea","infraspecies","t0087206","Hantzschia virgata capitellata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Hantzschia virgata var. capitellata","","native","","","",TRUE,FALSE
"4a9868ec-b815-47b0-8537-d4b7b8b1b53c","infraspecies","t0087256","Nitzschia constricta parva","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia constricta var. parva","","native","","","",TRUE,FALSE
"e4850205-7608-4561-ba9f-ce5ff46ebd09","infraspecies","t0087257","Nitzschia constricta subconstricta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia constricta var. subconstricta","","native","","","",TRUE,FALSE
"7d7cda74-fc1d-4f73-9b05-3e4825ffdf9e","infraspecies","t0087259","Nitzschia frustulum minutula","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia frustulum var. minutula","","native","","","",TRUE,FALSE
"0f62de0c-195a-4868-a5fa-f4f1bb722a7a","infraspecies","t0087260","Nitzschia frustulum subsalina","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia frustulum var. subsalina","","native","","","",TRUE,FALSE
"b8718a1c-eef2-4084-8448-345437e79f12","infraspecies","t0087261","Nitzschia insignis lanceolata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia insignis var. lanceolata","","native","","","",TRUE,FALSE
"a376e5a6-9dc1-44df-a75b-2e1bb72898c9","infraspecies","t0087262","Nitzschia lanceolata chinensis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia lanceolata var. chinensis","","native","","","",TRUE,FALSE
"5120c196-2a9c-41eb-97cd-7a61b6afe244","infraspecies","t0087263","Nitzschia lanceolata minor","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia lanceolata var. minor","","native","","","",TRUE,FALSE
"1659e076-12a1-41c6-b620-58ca6f5c0ed8","infraspecies","t0087342","Nitzschia lanceolata incrustans","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia lanceolata var. incrustoms","","native","","","",TRUE,FALSE
"b1c26fa4-64a7-420f-a0a9-9d3f9308fc24","infraspecies","t0087264","Nitzschia longissima reversa","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia longissima var. reversa","","native","","","",TRUE,FALSE
"e3229987-5113-4726-9b84-9c813a65fb6c","infraspecies","t0087265","Nitzschia lorenziana densestriata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia lorenziana var. densestriata","","native","","","",TRUE,FALSE
"0c762e30-1b61-47b9-8999-28eba8142935","infraspecies","t0087266","Nitzschia lorenziana subtilis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia lorenziana var. subtilis","","native","","","",TRUE,FALSE
